21:39:54.981;46300;0.000;7.158
21:39:54.983;46399;0.000;7.155
21:39:54.986;46499;0.000;7.194
21:39:54.989;46599;0.000;7.201
21:39:54.992;46699;0.000;7.167
21:39:54.995;46800;0.000;7.169
21:39:54.997;46899;0.000;7.152
21:39:55.000;46999;0.000;7.166
21:39:55.002;47099;0.000;7.143
21:39:55.004;47199;0.000;7.193
21:39:55.008;47299;0.000;7.182
21:39:55.011;47399;0.000;7.159
21:39:55.126;47499;0.000;7.174
21:39:55.128;47599;0.000;7.221
21:39:55.236;47699;0.000;7.194
21:39:55.237;47799;0.000;7.175
21:39:55.341;47899;0.000;7.187
21:39:55.448;47999;0.000;7.212
21:39:55.558;48099;0.000;7.164
21:39:55.667;48199;0.000;7.193
21:39:55.780;48299;0.000;7.184
21:39:55.886;48399;0.000;7.164
21:39:55.994;48499;0.000;7.177
21:39:56.107;48599;0.000;7.137
21:39:56.218;48699;0.000;7.185
21:39:56.329;48799;0.000;7.263
21:39:56.440;48899;0.000;7.174
21:39:56.443;48999;0.000;7.188
21:39:56.549;49099;0.000;7.186
21:39:56.658;49199;0.000;7.202
21:39:56.766;49299;0.000;7.203
21:39:56.874;49399;0.000;7.205
21:39:56.983;49499;0.000;7.163
21:39:57.091;49599;0.000;7.198
21:39:57.199;49699;0.000;7.167
21:39:57.309;49799;0.000;7.177
21:39:57.419;49899;0.000;7.223
21:39:57.531;49999;0.000;7.139
21:39:57.642;50099;0.000;7.182
21:39:57.645;50199;0.000;7.237
21:39:57.754;50299;0.000;7.208
21:39:57.865;50399;0.000;7.172
21:39:57.976;50499;0.000;7.176
21:39:58.086;50599;0.000;7.175
21:39:58.191;50699;0.000;7.185
21:39:58.296;50799;0.000;7.164
21:39:58.401;50899;0.000;7.147
21:39:58.507;50999;0.000;7.182
21:39:58.616;51099;0.000;7.162
21:39:58.721;51199;0.000;7.220
21:39:58.826;51299;0.000;7.150
21:39:58.935;51399;0.000;7.162
21:39:59.043;51499;0.000;7.208
21:39:59.046;51599;0.000;7.176
21:39:59.155;51699;0.000;7.164
21:39:59.265;51799;0.000;7.164
21:39:59.378;51899;0.000;7.164
21:39:59.489;51999;0.000;7.185
21:39:59.596;52099;0.000;7.170
21:39:59.708;52199;0.000;7.216
21:39:59.818;52299;0.000;7.191
21:39:59.928;52399;0.000;7.169
21:40:00.036;52499;0.000;7.173
21:40:00.145;52599;0.000;7.152
21:40:00.148;52699;0.000;7.180
21:40:00.252;52799;0.000;7.239
21:40:00.361;52899;30.000;7.353
21:40:00.466;52999;30.000;7.621
21:40:00.571;53099;30.000;7.994
21:40:00.676;53199;30.000;8.200
21:40:00.781;53299;30.000;8.675
21:40:00.888;53399;30.000;9.385
21:40:00.995;53499;30.000;9.642
21:40:01.107;53599;30.000;9.714
21:40:01.212;53699;30.000;10.111
21:40:01.320;53799;30.000;10.712
21:40:01.431;53899;30.000;10.658
21:40:01.541;53999;30.000;11.393
21:40:01.544;54099;30.000;11.507
21:40:01.650;54199;30.000;11.625
21:40:01.761;54299;30.000;12.054
21:40:01.873;54399;30.000;12.356
21:40:01.981;54499;30.000;12.542
21:40:02.091;54599;30.000;12.464
21:40:02.204;54699;30.000;13.156
21:40:02.311;54799;30.000;13.489
21:40:02.417;54899;30.000;13.721
21:40:02.528;54999;30.000;13.908
21:40:02.638;55099;30.000;14.172
21:40:02.640;55199;30.000;14.587
21:40:02.750;55299;30.000;14.467
21:40:02.859;55399;30.000;14.923
21:40:02.968;55499;30.000;14.898
21:40:03.077;55599;30.000;15.333
21:40:03.188;55699;30.000;15.279
21:40:03.297;55799;30.000;15.647
21:40:03.408;55899;30.000;15.654
21:40:03.515;55999;30.000;16.168
21:40:03.621;56099;30.000;16.105
21:40:03.726;56199;30.000;16.143
21:40:03.831;56299;30.000;16.913
21:40:03.936;56399;30.000;16.562
21:40:03.939;56499;30.000;16.876
21:40:04.041;56599;30.000;16.970
21:40:04.146;56699;30.000;17.591
21:40:04.255;56799;30.000;17.389
21:40:04.363;56899;30.000;17.486
21:40:04.468;56999;30.000;17.779
21:40:04.575;57099;30.000;17.931
21:40:04.684;57199;30.000;17.992
21:40:04.794;57299;30.000;17.889
21:40:04.905;57400;30.000;18.496
21:40:05.015;57499;30.000;18.477
21:40:05.126;57599;30.000;18.639
21:40:05.236;57699;30.000;18.439
21:40:05.341;57799;30.000;18.527
21:40:05.343;57899;30.000;18.747
21:40:05.446;57999;30.000;18.602
21:40:05.552;58099;30.000;19.359
21:40:05.662;58199;30.000;19.216
21:40:05.773;58299;30.000;19.389
21:40:05.885;58399;30.000;19.322
21:40:05.995;58499;30.000;19.826
21:40:06.106;58599;30.000;19.356
21:40:06.215;58699;30.000;19.398
21:40:06.322;58799;30.000;19.876
21:40:06.431;58899;30.000;19.634
21:40:06.536;58999;30.000;20.075
21:40:06.642;59099;30.000;20.013
21:40:06.643;59199;30.000;19.820
21:40:06.753;59299;30.000;19.873
21:40:06.865;59399;30.000;20.533
21:40:06.976;59499;30.000;20.374
21:40:07.087;59599;30.000;20.429
21:40:07.198;59699;30.000;20.425
21:40:07.308;59799;30.000;20.444
21:40:07.418;59899;30.000;20.562
21:40:07.528;59999;30.000;21.033
21:40:07.640;60099;30.000;20.743
21:40:07.642;60199;30.000;20.884
21:40:07.750;60299;30.000;20.999
21:40:07.861;60399;30.000;20.979
21:40:07.966;60499;30.000;21.090
21:40:08.071;60599;30.000;21.186
21:40:08.176;60699;30.000;21.380
21:40:08.283;60799;30.000;21.295
21:40:08.395;60899;30.000;21.487
21:40:08.507;60999;30.000;21.307
21:40:08.619;61099;30.000;21.648
21:40:08.732;61199;30.000;21.545
21:40:08.838;61299;30.000;21.215
21:40:08.840;61399;30.000;21.862
21:40:08.946;61499;30.000;21.546
21:40:09.055;61599;30.000;21.686
21:40:09.161;61700;30.000;21.959
21:40:09.266;61799;30.000;21.504
21:40:09.378;61899;30.000;21.597
21:40:09.487;61999;30.000;21.698
21:40:09.597;62099;30.000;21.451
21:40:09.706;62199;30.000;21.568
21:40:09.813;62299;30.000;22.063
21:40:09.923;62399;30.000;21.678
21:40:10.031;62499;30.000;21.528
21:40:10.141;62599;30.000;21.745
21:40:10.143;62699;30.000;21.610
21:40:10.252;62799;30.000;21.650
21:40:10.362;62899;30.000;21.813
21:40:10.470;62999;30.000;21.781
21:40:10.575;63099;30.000;21.838
21:40:10.681;63199;30.000;22.234
21:40:10.785;63299;30.000;21.720
21:40:10.891;63399;30.000;21.739
21:40:10.998;63499;30.000;21.543
21:40:11.105;63599;30.000;21.838
21:40:11.214;63699;30.000;21.640
21:40:11.320;63799;30.000;21.541
21:40:11.431;63899;30.000;22.034
21:40:11.543;63999;30.000;21.625
21:40:11.545;64099;30.000;21.704
21:40:11.652;64199;30.000;21.827
21:40:11.760;64299;30.000;21.699
21:40:11.871;64399;30.000;21.801
21:40:11.976;64499;30.000;21.709
21:40:12.081;64599;30.000;21.759
21:40:12.186;64699;30.000;21.749
21:40:12.291;64799;30.000;21.799
21:40:12.396;64899;30.000;21.800
21:40:12.501;64999;30.000;21.995
21:40:12.606;65099;30.000;21.754
21:40:12.711;65199;30.000;21.768
21:40:12.816;65299;30.000;21.824
21:40:12.925;65399;30.000;21.995
21:40:13.036;65499;30.000;21.831
21:40:13.037;65599;30.000;21.690
21:40:13.148;65699;30.000;21.754
21:40:13.258;65799;30.000;21.685
21:40:13.368;65899;30.000;21.684
21:40:13.476;65999;30.000;21.714
21:40:13.581;66099;30.000;21.698
21:40:13.686;66199;30.000;21.878
21:40:13.791;66299;30.000;21.782
21:40:13.896;66399;30.000;21.668
21:40:14.001;66499;30.000;21.649
21:40:14.106;66599;30.000;22.037
21:40:14.211;66699;30.000;21.778
21:40:14.316;66799;30.000;21.866
21:40:14.423;66899;30.000;21.779
21:40:14.528;66999;30.000;22.187
21:40:14.635;67099;30.000;21.991
21:40:14.741;67199;30.000;21.754
21:40:14.744;67299;30.000;21.607
21:40:14.863;67399;30.000;21.763
21:40:14.968;67499;30.000;21.735
21:40:15.079;67599;30.000;21.816
21:40:15.191;67699;30.000;21.704
21:40:15.302;67799;30.000;21.816
21:40:15.413;67899;30.000;21.790
21:40:15.525;68000;30.000;21.889
21:40:15.636;68099;30.000;21.690
21:40:15.638;68199;30.000;21.733
21:40:15.747;68299;30.000;21.691
21:40:15.857;68399;30.000;21.867
21:40:15.966;68499;30.000;21.763
21:40:16.074;68599;30.000;21.870
21:40:16.186;68699;30.000;21.752
21:40:16.297;68799;30.000;21.786
21:40:16.409;68899;30.000;21.702
21:40:16.517;68999;30.000;21.746
